pid	name	type	tag	phone	story
1010013100020015	六福珠宝	其他	珠宝	010-62160828	六福集团于1991年成立，并于1997年5月在香港联合交易所有限公司主板上市(股份代号: 00590.HK) ，是香港及中国内地主要珠宝零售商之一。
1010013100020016	Brooks Brothers	服装	null		1818年，Brooks Brothers诞生于美国，创始人HenrySands Brooks在纽约市Catharine Street与Cherry Street交界的东北角落，开设公司。[1] 
1010013100020017	Coach	服装	null	010-62142385	 总部位于纽约的 Coach 是美国领先男女精品配饰和礼物品牌，产品包括手袋、 男士包、男女士小皮具、鞋履、外套、手表、休闲和旅行配件、围巾、太阳眼镜、香水、首饰和相关配饰
1010013100040078	CHRISDIEN DENY	服装	鞋		从上世纪开始，克雷斯丹尼（Chrisdien Deny）对品质追求从未放松。时至今天，品牌已跨越了百年光阴，至真至诚的制作用心正是克雷斯丹尼（Chrisdien Deny）成功的核心。从皮具用品到眼镜，克雷斯丹尼（Chrisdien Deny）矢志不渝地精选优质材料，为顾客提供最上等的系列产品。
1010013100040079	Vme	服装	鞋		VMe源自法语VALSE(华尔兹舞)及Me(大师,Maitre的缩写),取其华尔兹舞大师之意;舞蹈之王华尔兹的摆荡与流畅,柔韧与多旋转、深情感与罗曼性的特性,正吻合了现代女性…
1010013100040070	Joy&Peace	服装	男装		真美诗源自“世界和谐”之理念，秉承Simple&amp;Match（简约、和谐）设计精神，以鞋为艺术品，表达“欢乐、和平”的时代理念。真美诗产品包括男女鞋，及配搭手袋、护鞋用品等，风格典雅高贵，亦时尚简约，主要为高级专业人士、高收入阶层精工制作，购物环境追求舒适精致，服务追求专业周到。
1010013100040071	STACCATO	服装	鞋		思加图（STACCATO）源自意大利品牌，意大利文中形容“流动的音乐”，寓意现代都市富有节奏感的生活。思加图以“优质、独特、时尚、合穿”为设计理念，致力于满足追求新潮的年轻顾客和高级白领的需求。
1010013100040072	曼妮芬	服装	内衣	400-889-9925	曼妮芬是汇洁集团成立的第一个内衣品牌，1996年曼妮芬第一家专柜在北京开业，1999年曼妮芬把中国的传统节日不传统民俗相结合，将“龙凤”这种中国特有的民族文化融入到内衣的设计理念中，奠定了品牌在中国内衣界的原创地位；同年，曼妮芬率先推出修身保暖系列，首创女性保暖新概念，使美体与保暖功能完美结合。
1010013100040073	Wonder	服装	鞋		
1010013100040074	Tata	服装	鞋		TATA是百丽公司的一个以真皮女鞋为主，男鞋、皮具配件为辅的品牌，又称她他。他她产品以中高档定位，服务对像为20-35岁的都市白领。Ta英文寓意“谢谢”，Tata代表“感恩的心”，崇尚人与人之间真诚付出,感恩是一种积极的心态、健康的思想
1010013100040075	TATUAGGI	服装	鞋	021-51793890	TATUAGGI是来自葡萄牙的著名女鞋品牌，它是由阿尔巴托先生在16年前创立的。每年在世界的各大展会上都能看到TATUAGGI女鞋的身影。在意大利米兰、加达GARDA、西班牙马德里、德国杜塞尔多夫、莫斯科、迪拜、东京、香港的国际鞋展上，都有TATUAGGI女鞋的走秀表演。在欧洲知名杂志和媒体上也经常有TATUAGGI女鞋的介绍
1010013100040076	G. Vill	服装	鞋		于1997年果断地进入内地市场。在已开发市场已经成为品牌知名度第一、品牌美荣度第一的时尚品牌。 公司始终以为顾客提供领先于时尚潮流之产品为已任，预测世界流行趋势，吸取欧美时尚精华，集合产品设计专家，不断为顾客奉献各款精美、高雅之产品，
1010013100040033	Versace	个护化妆	null	021-66277777	来自意大利知名的奢侈品牌范思哲（Versace）创造了一个时尚帝国，代表着一个品牌家族，范思哲的时尚产品渗透了生活的每个领域，其鲜明的设计风格，独特的美感，极强的先锋艺术表征让它风靡全球。它的设计风格鲜明，是独特的美感极强的先锋艺术的象征。其中最魅力独具的是那些展示充满文艺复兴时期特色的华丽的具有丰富想象力的女装款式，它们性感漂亮，女性味十足，色彩鲜艳，既有歌剧式的超平现实的华丽，又能充分考虑穿着舒适性及恰当地显示体型。范思哲还经营香水、眼镜、领带、皮件、包袋、瓷器、玻璃器皿、丝巾、羽绒制品、家具产品等。
1010013100060091	惠葆	服装	儿童装	0755-25112666	深圳市丽柏贸易有限公司成立于一九九六年，是国内第一家集设计、生产、销售为一体的大型专业孕妇用品公司
1010013100040009	AMASS	服装	女装		阿玛施，哥弟品牌，AMASS英文意为积累，聚积（尤指财富），“积财先聚才”AMASS引申为团队，以智慧和坚毅，同舟共济，荣辱与共。定位个性品味，精品路线，永恒的黑白灰，经典的咖驼卡。此外，阿玛施还是哈尼族民间祭祀节日。
1010013100040008	SC Fashion	服装	女装		
1010013100030048	YINER	服装	女装	 (0755)82601252	YINER音儿是影儿时尚集团旗下第一个品牌，店铺布局国内一二线城市，针对中高端消费者。产品具有精致的做工，采用高档的原材料，针对东方人特有的体型精心裁剪，别致的风格，带给女性无限时尚的喜悦。
1010013100030049	蒙迪爱尔	服装	女装	0755-82507673	蒙迪爱尔品牌服装，在设计上讲究服饰搭配概念，强调款式、色彩不同的组合，创造与众不同的个性魅力
1010013100030046	名品眼镜	其他	女装		
1010013100040004	ZUKKA.PRO	服装	女装	010-62198067	独立女装设计师品牌ZUKKA PRO女装， ZUKKA PRO女装一直以来坚持“快乐、自由”的着装理念，致力于为女性打造一种干净、利落、轻松、自由的着装状态。ZUKKA PRO分明要展现服装对人心态的影响，以欢愉明朗的设计，获取穿着者的轻松自在与快乐共鸣
1010013100030044	ZAA DAA	服装	女装	022-27648810	ZAA.DAA扎达女装：源自美丽的加拿大，为时尚女装品牌。我们的顾客均为穿着入时，崇尚潮流，对品牌品质有敏锐的触觉，她们的年龄在25-40岁之间，受过良好的教育，有丰厚的收入，穿梭于中国各主要城市和世界其它都市，有大都市的操劳，有田园式的闲逸，她们对自己充满自信，追求情趣却不耻于过度的奢华，追求简约又强调内涵，是真正懂得享受舒适生活的人群
1010013100040006	Deco	服装	女装	021-61135858	 DECO作为领导潮流的韩国品牌，一直是高贵身价和品位的象征，受到许多知性女子的青睐，04年秋冬装的季节主题为前卫的休闲、古典的现代和温柔的理性，它的设计风格表现出新时代女性对美的渴求，面料多以毛、丝配以化纤来勾勒设计的风格。
1010013100040001	Decoster	服装	女装	010-62165817	DECOSTER, 中文名“德诗”，始创于2000年，是上海世一实业有限公司旗下的设计师品牌。早期的DECOSTER以女装为主，2010年，男装和家居系列decosterliving相继被推出。同年，国内首家集女装、男装和家居用品为一体的概念店在上海新天地成立
1010013100040000	ICICLE	服装	女装	010-62195669	由上海迪嘉服饰有限公司投资，创立于1997年，总部位于上海。目前旗下有ICICLE女装、ECOBABE婴孩装，并于2011年推出ICICLE HOMME男装品牌线
1010013100040003	MOISSAL.PARIAS	服装	女装		
1010013100030041	Folli Follie	其他	珠宝		Folli Follie于1982年由总裁DimitrisKoutsolioutsos先生及其夫人Ketty Koutsolioutsos在希腊创立，专长于设计、制作与销售首饰、手表及时尚配饰。如今，Folli Follie在全世界25个国家已拥有超过390个销售网点，秉承“完全时尚理念”，为人们创造“价位合理的时尚奢华”，以满足现代白领的时尚需求。
1010013100060044	Lacoste	服装	男装		创始于1933年的LACOSTE一直是轻松高雅的代名词。凭借其纯正的体育血统，如今的LACOSTE象征着一种舒适、优雅的生活态度，独特的设计和高品质的产品涵盖了男装、女装和童装。LACOSTE 2012年的年销售额达到了18亿欧元，在全世界114个国家的LACOSTE精选销售网络中，平均每秒钟就有2件LACOSTE商品通过LACOSTE专卖店、商场专柜或者网络专营店售出。
1010013100060118	三菱	服装			
1010013100060031	康宁餐具	其他	餐具	010-85789566	康宁餐具（World Kitchen）是世界著名的厨具用品品牌，原隶属于世界500强的康宁公司 康宁餐具（World Kitchen）公司创始人为Amory Houghton Sr.Amory先生，他将公司搬到纽约州康宁市，并以此更名为康宁公司。
1010013100030056	INSUN	服装	男装	010-62160309	INSUN恩裳以建筑般的简约结构为设计特色，以低调的黑、白、灰、驼主色营造高雅视觉，其优雅的线条，精美的裁剪，加之在其一直推崇的实用主义哲学基础上，注重众多华丽细节的设计博得了许多国内精英女性阶层的喜爱。与身和谐，与心自由的设计理念和对生活的热情是“INSUN”诠释时尚的根本动力。
1010013100050066	VICUTU	服装	男装		威可多，英文名：VICUTU。别具欧陆风格的中高档男装品牌。产品风格时尚、干练。广受国内一线城市白领阶层喜爱。锐意，威可多品牌之源。作为第二代西服版型的技术引领者，威克多企业扎根时代变幻中都市精英的锐意精神创立品牌，不断在品牌的360度上诠释都市精英的锐意人生，精心打造打造威可多成功与品味的专属风尚。
1010013100050067	观奇洋服	服装	男装	4000308610-9774	观奇品牌是由观奇洋服有限公司于上世纪六十年代初期在香港创立，经历四十几年的不断拓展，现发展成为庞大的洋服集团，其连锁店网络遍布全中国各大城市，数目逾百间，无论量身订造或成衣制品，都能满足香港、澳门及全中国广大消费者对优质洋服之需求，成为享誉国际的洋服集团之一。
1010013100050064	MEYER	其他	男装	400-6760-560	美亚集团，简称MEYER，成立于1951年，在过去的60年间，美亚厨具一直倾力打造一个国际优质厨具集团。如今的美亚厨具，美国总部位于加州，旗下拥有20多个国际知名品牌，每年生产4200万个锅具，销往全世界，位居行业前列
1010013100050065	Apple专卖	电器	null	400-627-2273	苹果公司( Apple Inc. )是美国的一家高科技公司，2007年由美国苹果电脑公司( Apple Computer Inc. )更名为苹果公司，在2014年世界500强排行榜中排名第15，总部位于加利福尼亚州的库比蒂诺。苹果公司在1976年4月1日创立，在高科技企业中以创新而闻名，
1010013100050062	NORTHLAND	服装	女装		NORTHLAND品牌由奥地利著名登山家Gerwalt Pichler于1973年在奥地利第二大城市格拉茨创立，从专注极限攀岩与登山的专业技术品牌发展为涵盖运动、城市休闲的户外全线先驱。通过40年的不断探索、积累和创新，NORTHLAND已在全球39个国家成功开店，成为国际知名户外品牌。
1010013100050063	圣大保罗	服装	男装	13811094164	世界名牌“圣大保罗”(SANTA BARBARA POLO & RACQUET CLUB)服饰系列，源自1910年的美国加州圣塔芭芭拉马球俱乐部，以该俱乐部发展的“圣大保罗”标志系列产品，成为显示身份及品味高雅阶层最喜爱的服装品牌，是从贵族运动中产生的名流绅士服饰。
1010013100050060	BOSS SUNWEN	服装	男装		BOSSsunwen-英伦风轻奢侈品牌。BOSSsunwen能为全世界每一位现代男士提供设计精湛工艺考究的“典雅、时尚、商务”服装&配饰的品牌公司
1010013100050061	GHRISDIEN DENY	服装	女装		Chrisdien Deny(克雷斯丹尼)是基于意大利深厚的鞋履文化而诞生的品牌，由设计生产皮鞋起家，逐步发展为兼营皮鞋、皮具、眼镜、配饰等产品。Chrisdien Deny是华域集团（控股）有限公司旗下的高端综合品牌，由集团所属子公司——广州华域商贸有限公司执行运营。 
1010013100050068	布兰施男鞋	服装	鞋	020-86190339	BRAUN BUFFEL--德国传统而精致的皮具品牌，1887年，约翰·布朗创立了BRAUNBUFFEL品牌，生产皮件制品，包括创新设计、超凡工艺的手提包、背包和银包。同时在德国科恩这个皮革之城，布朗还是一名杰出的马具商和家具商。的确，传统往往在条件最有力的地方越发兴盛，因此诞生了BRAUNBUFFEL这个著名的品牌。
1010013100050069	GARDEUR	服装	男装	010-58692111	
1010013100060069	喜洋洋与灰太狼童装	服装	童装	0755-86239333	　凌励科技发展（深圳）有限公司是圣马丁国际集团（香港上市公司，股票代码00482）成员之一。香港圣马丁国际集团斥巨资取得《喜羊羊与灰太狼》童装中国大陆授权，并落户深圳市高新科技园区内，建立了一支国际化的团队，用国际化的水准，打造一个属于中国的国际化童装品牌
1010013100060068	Disney Princess	儿童母婴	儿童用品	010-52878932	北京鼎信尚品贸易有限公司主要从事国际知名童装品牌的管理与运作，主营0-16岁童装、内衣、寝具、玩具、文具用品、童车、用品及其他儿童用品，所代理经营产品主要以国内一线品牌迪士尼、迪士尼宝宝、迪士尼小龙、迪士尼公主、赛车总动员、贝贝帕克、好孩子等，
1010013100060061	味千拉面	餐饮	正餐	010-62159693	味千拉面徽号是妹妹携带碗面图案，在日本已有25余间分店（其中7成在熊本县)。2011年7月，味千拉面承认公司拉面产品所用的汤底并非熬制的，而是用浓缩液勾兑而成的；11月上海市工商局在日前以反不正当竞争法为由，决定对味千进行行政处罚，罚款20万元。2012年2月，味千拉面被曝产品提价，公司方面回应称提价已有半年以上时间。
1010013100060060	多样屋	儿童母婴	null		多样屋 领导家居流行，创造生活时尚的TAYOHYA多样屋家居用品生活馆，主营厨房餐具、卫浴、床上居家摆设等系列产品。
1010013100060063	UCHINO	其他	厨房卫浴		
1010013100060062	红双喜	其他	厨房卫浴		
1010013100060065	T-OPPAPEORETTI				
1010013100060064	双立人	其他	厨房卫浴	010-82148384	Peter·Henckels（彼得·亨克斯先生）以双子座作为最初的构想，在德国美丽的莱茵河畔小镇索林根创立了双立人品牌。同时也揭开了这一人类现存最古老商标之一不老传说的序幕。他的后代约翰·阿布雷汉姆·亨克斯将公司名称改成Zwilling J.A.Henckel.US。
1010013100060067	呷哺呷哺	餐饮	正餐	(010)84150433	呷哺呷哺（Xiā Bǔ Xiā Bǔ）餐饮管理有限公司始创于1998年，是一家外商投资、国内首创、最大规模的吧台式涮锅连锁企业。公司三部设在北京大兴区孙村工业开发区，占地30亩。由综合办公楼、生产加工基地、研发中心、中央厨房、配送中心以及各职能部门组成。截至目前，呷哺呷哺公司已在北京、天津发展门店数量超过60家，计划2009年分店数量超过100家。
1010013100060066	SONY	电器	电子数码	400-810-9000	索尼公司是世界上民用及专业视听产品、游戏产品、通信产品核心部件和信息技术等领域的先导之一。它在音乐、影视、电脑娱乐以及在线业务方面的成就也使其成为全球领先的电子和娱乐公司。
1010013100020083	紫云珠宝	其他	珠宝	83554820	 紫云珠宝创于90年代初，主要经营翡翠、和田玉、珍珠、金银饰品及各种玉器饰品的专业珠宝公司。紫云珠宝自创业以来，一贯秉承“团结、进取、开拓、创新”的精神，坚持原则，在激烈的竞争市场中紫云珠宝在商业圈内销售成绩名列前茅，品牌和服务赢得了良好的信誉和口碑
1010013100020082	和玉缘	其他	珠宝	010-62634126	北京和玉缘和田玉宝玉石有限公司（以下简称：北京和玉缘）为全国范围内唯一一家集和田玉开采、研发、设计、加工、连锁销售一条龙的专业性科研企业，旗下拥有“和玉缘”、“梵玉圣”、“卡希迪”三大品牌。
1010013100020081	恒昌珠宝	其他	珠宝	010-56241299	专业从事翡翠玉器、玉雕制品的珠宝公司。在现今产品同质化、市场价格混战的乱世下，公司依托人性化管理与过硬的品质、新颖的款式、优势的价格以及完善的服务，把企业精神、经营战略、品质理念和服务理念贯穿在一起，本着以创品牌、创名牌；不求利益，只求更好的为广大消费者服务
1010013100020080	ENZO	其他	珠宝	010-62144780	ENZO作为国际知名珠宝集团-劳伦斯集团（LORENZO GROUP）旗下的零售品牌，短短数年间，已经在中国拥有数百家全资经营的品牌专柜，成为彩色珠宝的代名词，亦是珠宝爱好者的首选品牌之一
1010013100020086	DIOR BEAUTY	其他	化妆品	010-62150510	迪奥（Dior），由法国时装设计师克里斯汀·迪奥（Christian Dior）于1946年创于巴黎，是世界著名的时尚消费品牌。主要经营女装、男装、首饰、香水、化妆品等高档消费品。亦为全球的高级时尚品牌控股公司——LVMH路易威登集团的子公司。
1010013100020085	ATM				
1010013100020084	展台				
1010013100050044	Lee	服装	男装		LEE，是一个创建于1889年的美国著名牛仔裤品牌，追求实用与时尚，创造了经典的吊带工人裤，生产了世界上第一条拉链牛仔裤，凭着其首创及经典设计，LEE牛仔裤成为牛仔裤坛的经典与权威，被誉为世界三大牛仔裤品牌之一。创办人H D Li最初开设一家工作服制造厂，主要供应日常工作服给予美国中、西部的农夫和工人。当时的经典有些至今仍流行着，如吊带工人裤"BIB’N’BRACE”，以及在一次世界大战成为美军制服的长袖连身工人裤"UNION ALL”。
1010013100020068	双安黄金	其他	珠宝		
